2025-05-05 10:57:09.1272|Debug|ECommerce.API.Program|init main |URL: |Action: 
2025-05-05 10:57:22.2253|Debug|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind parameter 'productId' of type 'System.Int32' using the name 'productId' in request data ... |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Debug|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind parameter 'productId' of type 'System.Int32'. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Debug|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to bind parameter 'productId' of type 'System.Int32'. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Debug|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to validate the bound parameter 'productId' of type 'System.Int32' ... |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Debug|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to validate the bound parameter 'productId' of type 'System.Int32'. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Info|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing action method ECommerce.API.Controllers.ProductController.GetProductByIdAsync (ECommerce.API) - Validation state: Valid |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.2253|Trace|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing action method ECommerce.API.Controllers.ProductController.GetProductByIdAsync (ECommerce.API) with arguments (85) |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.7109|Warn|Microsoft.EntityFrameworkCore.Model.Validation|No store type was specified for the decimal property 'Price' on entity type 'Product'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.7109|Warn|Microsoft.EntityFrameworkCore.Model.Validation|No store type was specified for the decimal property 'AverageRating' on entity type 'SellerProfile'. This will cause values to be silently truncated if they do not fit in the default precision and scale. Explicitly specify the SQL server column type that can accommodate all the values in 'OnModelCreating' using 'HasColumnType', specify precision and scale using 'HasPrecision', or configure a value converter using 'HasConversion'. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.7589|Debug|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 9.0.4 initialized 'AppDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer:9.0.4' with options: EngineType=SqlServer  |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.8258|Debug|Microsoft.EntityFrameworkCore.Query|Compiling query expression: 
'DbSet<Product>()
    .Where(p => p.Id.Equals(__productId_0))
    .AsNoTracking()
    .Include(p => p.Category)
    .Include(p => p.Seller)
    .ThenInclude(s => s.SellerProfile)
    .SingleOrDefault()' |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.8751|Debug|Microsoft.EntityFrameworkCore.Query|Including navigation: 'Product.Category'. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.8751|Debug|Microsoft.EntityFrameworkCore.Query|Including navigation: 'Product.Seller'. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:22.8751|Debug|Microsoft.EntityFrameworkCore.Query|Including navigation: 'User.SellerProfile'. |URL: https://localhost/api/Product/85|Action: GetProductById
2025-05-05 10:57:23.1060|Debug|Microsoft.EntityFrameworkCore.Query|Generated query execution expression: 
'queryContext => ShapedQueryCompilingExpressionVisitor.SingleOrDefaultAsync<Product>(
    asyncEnumerable: SingleQueryingEnumerable.Create<Product>(
        relationalQueryContext: (RelationalQueryContext)queryContext, 
        relationalCommandResolver: parameters => [LIFTABLE Constant: RelationalCommandCache.QueryExpression(
            Client Projections:
                0 -> Dictionary<IProperty, int> { [Property: Product.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 0], [Property: Product.Brand (string) Required, 1], [Property: Product.CategoryId (int) Required FK Index, 2], [Property: Product.Color (string), 3], [Property: Product.CreatedAt (DateTime) Required, 4], [Property: Product.Description (string) Required, 5], [Property: Product.Dimensions (string), 6], [Property: Product.DiscountRate (double) Required, 7], [Property: Product.ImageUrl (string), 8], [Property: Product.IsActive (bool) Required, 9], [Property: Product.Material (string), 10], [Property: Product.Model (string) Required, 11], [Property: Product.Price (decimal) Required, 12], [Property: Product.ProductCode (string), 13], [Property: Product.SellerId (int) Required FK Index, 14], [Property: Product.SoldCount (int) Required, 15], [Property: Product.Stock (_stock, int) Required, 16], [Property: Product.Tags (string), 17], [Property: Product.ViewsCount (int) Required, 18], [Property: Product.WarrantyPeriod (int?), 19], [Property: Product.Weight (double?), 20] }
                1 -> Dictionary<IProperty, int> { [Property: Category.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 21], [Property: Category.BaseCode (string) Required, 22], [Property: Category.Name (string) Required, 23], [Property: Category.Prefix (string) Required, 24] }
                2 -> Dictionary<IProperty, int> { [Property: User.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 25], [Property: User.Address (string), 26], [Property: User.CreatedAt (DateTime) Required, 27], [Property: User.Email (string) Required, 28], [Property: User.FirstName (string), 29], [Property: User.IsActive (bool) Required, 30], [Property: User.LastLoginAt (DateTime?), 31], [Property: User.LastName (string), 32], [Property: User.PasswordHash (string) Required, 33], [Property: User.PhoneNumber (string), 34], [Property: User.ProfileImageUrl (string), 35], [Property: User.Role (string) Required, 36], [Property: User.Username (string) Required, 37] }
                3 -> Dictionary<IProperty, int> { [Property: SellerProfile.UserId (int) Required PK FK AfterSave:Throw, 38], [Property: SellerProfile.AverageRating (decimal) Required, 39], [Property: SellerProfile.IsActive (bool) Required, 40], [Property: SellerProfile.IsVerified (bool) Required, 41], [Property: SellerProfile.ShopAddress (string), 42], [Property: SellerProfile.ShopBannerUrl (string), 43], [Property: SellerProfile.ShopDescription (string), 44], [Property: SellerProfile.ShopEmail (string), 45], [Property: SellerProfile.ShopLogoUrl (string), 46], [Property: SellerProfile.ShopName (string) Required, 47], [Property: SellerProfile.ShopPhoneNumber (string), 48], [Property: SellerProfile.TotalReviews (int) Required, 49] }
            SELECT TOP(2) p.Id, p.Brand, p.CategoryId, p.Color, p.CreatedAt, p.Description, p.Dimensions, p.DiscountRate, p.ImageUrl, p.IsActive, p.Material, p.Model, p.Price, p.ProductCode, p.SellerId, p.SoldCount, p.Stock, p.Tags, p.ViewsCount, p.WarrantyPeriod, p.Weight, c.Id, c.BaseCode, c.Name, c.Prefix, u.Id, u.Address, u.CreatedAt, u.Email, u.FirstName, u.IsActive, u.LastLoginAt, u.LastName, u.PasswordHash, u.PhoneNumber, u.ProfileImageUrl, u.Role, u.Username, s.UserId, s.AverageRating, s.IsActive, s.IsVerified, s.ShopAddress, s.ShopBannerUrl, s.ShopDescription, s.ShopEmail, s.ShopLogoUrl, s.ShopName, s.ShopPhoneNumber, s.TotalReviews
            FROM Products AS p
            INNER JOIN Categories AS c ON p.CategoryId == c.Id
            INNER JOIN Users AS u ON p.SellerId == u.Id
            LEFT JOIN SellerProfiles AS s ON u.Id == s.UserId
            WHERE p.Id == @__productId_0) | Resolver: c => new RelationalCommandCache(
            c.Dependencies.MemoryCache, 
            c.RelationalDependencies.QuerySqlGeneratorFactory, 
            c.RelationalDependencies.RelationalParameterBasedSqlProcessorFactory, 
            Client Projections:
                0 -> Dictionary<IProperty, int> { [Property: Product.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 0], [Property: Product.Brand (string) Required, 1], [Property: Product.CategoryId (int) Required FK Index, 2], [Property: Product.Color (string), 3], [Property: Product.CreatedAt (DateTime) Required, 4], [Property: Product.Description (string) Required, 5], [Property: Product.Dimensions (string), 6], [Property: Product.DiscountRate (double) Required, 7], [Property: Product.ImageUrl (string), 8], [Property: Product.IsActive (bool) Required, 9], [Property: Product.Material (string), 10], [Property: Product.Model (string) Required, 11], [Property: Product.Price (decimal) Required, 12], [Property: Product.ProductCode (string), 13], [Property: Product.SellerId (int) Required FK Index, 14], [Property: Product.SoldCount (int) Required, 15], [Property: Product.Stock (_stock, int) Required, 16], [Property: Product.Tags (string), 17], [Property: Product.ViewsCount (int) Required, 18], [Property: Product.WarrantyPeriod (int?), 19], [Property: Product.Weight (double?), 20] }
                1 -> Dictionary<IProperty, int> { [Property: Category.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 21], [Property: Category.BaseCode (string) Required, 22], [Property: Category.Name (string) Required, 23], [Property: Category.Prefix (string) Required, 24] }
                2 -> Dictionary<IProperty, int> { [Property: User.Id (int) Required PK AfterSave:Throw ValueGenerated.OnAdd, 25], [Property: User.Address (string), 26], [Property: User.CreatedAt (DateTime) Required, 27], [Property: User.Email (string) Required, 28], [Property: User.FirstName (string), 29], [Property: User.IsActive (bool) Required, 30], [Property: User.LastLoginAt (DateTime?), 31], [Property: User.LastName (string), 32], [Property: User.PasswordHash (string) Required, 33], [Property: User.PhoneNumber (string), 34], [Property: User.ProfileImageUrl (string), 35], [Property: User.Role (string) Required, 36], [Property: User.Username (string) Required, 37] }
                3 -> Dictionary<IProperty, int> { [Property: SellerProfile.UserId (int) Required PK FK AfterSave:Throw, 38], [Property: SellerProfile.AverageRating (decimal) Required, 39], [Property: SellerProfile.IsActive (bool) Required, 40], [Property: SellerProfile.IsVerified (bool) Required, 41], [Property: SellerProfile.ShopAddress (string), 42], [Property: SellerProfile.ShopBannerUrl (string), 43], [Property: SellerProfile.ShopDescription (string), 44], [Property: SellerProfile.ShopEmail (string), 45], [Property: SellerProfile.ShopLogoUrl (string), 46], [Property: SellerProfile.ShopName (string) Required, 47], [Property: SellerProfile.ShopPhoneNumber (string), 48], [Property: SellerProfile.TotalReviews (int) Required, 49] }
            SELECT TOP(2) p.Id, p.Brand, p.CategoryId, p.Color, p.CreatedAt, p.Description, p.Dimensions, p.DiscountRate, p.ImageUrl, p.IsActive, p.Material, p.Model, p.Price, p.ProductCode, p.SellerId, p.SoldCount, p.Stock, p.Tags, p.ViewsCount, p.WarrantyPeriod, p.Weight, c.Id, c.BaseCode, c.Name, c.Prefix, u.Id, u.Address, u.CreatedAt, u.Email, u.FirstName, u.IsActive, u.LastLoginAt, u.LastName, u.PasswordHash, u.PhoneNumber, u.ProfileImageUrl, u.Role, u.Username, s.UserId, s.AverageRating, s.IsActive, s.IsVerified, s.ShopAddress, s.ShopBannerUrl, s.ShopDescription, s.ShopEmail, s.ShopLogoUrl, s.ShopName, s.ShopPhoneNumber, s.TotalReviews
            FROM Products AS p
            INNER JOIN Categories AS c ON p.CategoryId == c.Id
            INNER JOIN Users AS u ON p.SellerId == u.Id
            LEFT JOIN SellerProfiles AS s ON u.Id == s.UserId
            WHERE p.Id == @__productId_0, 
            False, 
            new HashSet<string>(
                new string[]{ }, 
                StringComparer.Ordinal
            )
        )].GetRelationalCommandTemplate(parameters), 
        readerColumns: null, 
        shaper: (queryContext, dataReader, resultContext, resultCoordinator) => 
        {
            Product entity;
            Category entity;
            User entity;
            SellerProfile entity;
            entity = 
            {
                MaterializationContext materializationContext1;
                IEntityType entityType1;
                Product instance1;
                materializationContext1 = new MaterializationContext(
                    [LIFTABLE Constant: ValueBuffer | Resolver: _ => (object)ValueBuffer.Empty], 
                    queryContext.Context
                );
                instance1 = default(Product);
                (object)dataReader.GetInt32(0) != null ? 
                {
                    ISnapshot shadowSnapshot1;
                    shadowSnapshot1 = [LIFTABLE Constant: Snapshot | Resolver: _ => Snapshot.Empty];
                    entityType1 = [LIFTABLE Constant: EntityType: Product | Resolver: namelessParameter{0} => namelessParameter{0}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product")];
                    instance1 = switch (entityType1)
                    {
                        case [LIFTABLE Constant: EntityType: Product | Resolver: namelessParameter{1} => namelessParameter{1}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product")]: 
                            {
                                return 
                                {
                                    Product instance;
                                    instance = new Product();
                                    instance.<Id>k__BackingField = dataReader.GetInt32(0);
                                    instance.<Brand>k__BackingField = dataReader.GetString(1);
                                    instance.<CategoryId>k__BackingField = dataReader.GetInt32(2);
                                    instance.<Color>k__BackingField = dataReader.IsDBNull(3) ? default(string) : dataReader.GetString(3);
                                    instance.<CreatedAt>k__BackingField = dataReader.GetDateTime(4);
                                    instance.<Description>k__BackingField = dataReader.GetString(5);
                                    instance.<Dimensions>k__BackingField = dataReader.IsDBNull(6) ? default(string) : dataReader.GetString(6);
                                    instance.<DiscountRate>k__BackingField = dataReader.GetDouble(7);
                                    instance.<ImageUrl>k__BackingField = dataReader.IsDBNull(8) ? default(string) : dataReader.GetString(8);
                                    instance.<IsActive>k__BackingField = dataReader.GetBoolean(9);
                                    instance.<Material>k__BackingField = dataReader.IsDBNull(10) ? default(string) : dataReader.GetString(10);
                                    instance.<Model>k__BackingField = dataReader.GetString(11);
                                    instance.<Price>k__BackingField = dataReader.GetDecimal(12);
                                    instance.<ProductCode>k__BackingField = dataReader.IsDBNull(13) ? default(string) : dataReader.GetString(13);
                                    instance.<SellerId>k__BackingField = dataReader.GetInt32(14);
                                    instance.<SoldCount>k__BackingField = dataReader.GetInt32(15);
                                    instance._stock = dataReader.GetInt32(16);
                                    instance.<Tags>k__BackingField = dataReader.IsDBNull(17) ? default(string) : dataReader.GetString(17);
                                    instance.<ViewsCount>k__BackingField = dataReader.GetInt32(18);
                                    instance.<WarrantyPeriod>k__BackingField = dataReader.IsDBNull(19) ? default(int?) : (int?)dataReader.GetInt32(19);
                                    instance.<Weight>k__BackingField = dataReader.IsDBNull(20) ? default(double?) : (double?)dataReader.GetDouble(20);
                                    (instance is IInjectableService) ? ((IInjectableService)instance).Injected(
                                        context: materializationContext1.Context, 
                                        entity: instance, 
                                        queryTrackingBehavior: NoTracking, 
                                        structuralType: [LIFTABLE Constant: EntityType: Product | Resolver: namelessParameter{2} => namelessParameter{2}.Dependencies.Model.FindEntityType("ECommerce.API.Entities.Model.Product")]) : default(void);
                                    return instance;
                                }}
                        default: 
                            default(Product)
                    }
                    ;
                    return instance1;
                } : 
                {
                    object[] keyValues1;
                    keyValues1 = new object[]{ (object)dataReader.GetInt32(0) };
                    return ShapedQueryCompilingExpressionVisitor.CreateNullKeyValueInNoTrackingQuery(
